date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status
2025-09-16,P019,Sticky Notes,Stationery,236,0,61,175,110,4,In Stock
2025-09-17,P019,Sticky Notes,Stationery,175,0,47,128,110,4,Reorder Soon
2025-09-18,P019,Sticky Notes,Stationery,128,367,53,442,110,4,In Stock
2025-09-19,P019,Sticky Notes,Stationery,442,0,52,390,110,4,In Stock
2025-09-20,P019,Sticky Notes,Stationery,390,0,72,318,110,4,In Stock
2025-09-21,P019,Sticky Notes,Stationery,318,0,58,260,110,4,In Stock
2025-09-22,P019,Sticky Notes,Stationery,260,0,47,213,110,4,In Stock
2025-09-23,P019,Sticky Notes,Stationery,213,0,52,161,110,4,Reorder Soon
2025-09-24,P019,Sticky Notes,Stationery,161,329,52,438,110,4,In Stock
2025-09-25,P019,Sticky Notes,Stationery,438,0,49,389,110,4,In Stock
2025-09-26,P019,Sticky Notes,Stationery,389,0,41,348,110,4,In Stock
2025-09-27,P019,Sticky Notes,Stationery,348,0,58,290,110,4,In Stock
2025-09-28,P019,Sticky Notes,Stationery,290,0,25,265,110,4,In Stock
2025-09-29,P019,Sticky Notes,Stationery,265,0,46,219,110,4,In Stock
2025-09-30,P019,Sticky Notes,Stationery,219,0,44,175,110,4,In Stock
2025-10-01,P019,Sticky Notes,Stationery,175,0,46,129,110,4,Reorder Soon
2025-10-02,P019,Sticky Notes,Stationery,129,371,57,443,110,4,In Stock
2025-10-03,P019,Sticky Notes,Stationery,443,0,45,398,110,4,In Stock
2025-10-04,P019,Sticky Notes,Stationery,398,0,51,347,110,4,In Stock
2025-10-05,P019,Sticky Notes,Stationery,347,0,68,279,110,4,In Stock
2025-10-06,P019,Sticky Notes,Stationery,279,0,46,233,110,4,In Stock
2025-10-07,P019,Sticky Notes,Stationery,233,0,48,185,110,4,In Stock
2025-10-08,P019,Sticky Notes,Stationery,185,0,49,136,110,4,Reorder Soon
2025-10-09,P019,Sticky Notes,Stationery,136,347,45,438,110,4,In Stock
2025-10-10,P019,Sticky Notes,Stationery,438,0,48,390,110,4,In Stock
2025-10-11,P019,Sticky Notes,Stationery,390,0,52,338,110,4,In Stock
2025-10-12,P019,Sticky Notes,Stationery,338,0,47,291,110,4,In Stock
2025-10-13,P019,Sticky Notes,Stationery,291,0,35,256,110,4,In Stock
2025-10-14,P019,Sticky Notes,Stationery,256,0,38,218,110,4,In Stock
2025-10-15,P019,Sticky Notes,Stationery,218,0,48,170,110,4,In Stock
2025-10-16,P019,Sticky Notes,Stationery,170,339,60,449,110,4,In Stock
2025-10-17,P019,Sticky Notes,Stationery,449,0,46,403,110,4,In Stock
2025-10-18,P019,Sticky Notes,Stationery,403,0,53,350,110,4,In Stock
2025-10-19,P019,Sticky Notes,Stationery,350,0,60,290,110,4,In Stock
2025-10-20,P019,Sticky Notes,Stationery,290,0,52,238,110,4,In Stock
2025-10-21,P019,Sticky Notes,Stationery,238,0,48,190,110,4,In Stock
2025-10-22,P019,Sticky Notes,Stationery,190,0,47,143,110,4,Reorder Soon
2025-10-23,P019,Sticky Notes,Stationery,143,338,43,438,110,4,In Stock
2025-10-24,P019,Sticky Notes,Stationery,438,0,54,384,110,4,In Stock
2025-10-25,P019,Sticky Notes,Stationery,384,0,42,342,110,4,In Stock
2025-10-26,P019,Sticky Notes,Stationery,342,0,59,283,110,4,In Stock
2025-10-27,P019,Sticky Notes,Stationery,283,0,60,223,110,4,In Stock
2025-10-28,P019,Sticky Notes,Stationery,223,0,53,170,110,4,In Stock
2025-10-29,P019,Sticky Notes,Stationery,170,0,47,123,110,4,Reorder Soon
2025-10-30,P019,Sticky Notes,Stationery,123,349,40,432,110,4,In Stock
2025-10-31,P019,Sticky Notes,Stationery,432,0,65,367,110,4,In Stock
2025-11-01,P019,Sticky Notes,Stationery,367,0,57,310,110,4,In Stock
2025-11-02,P019,Sticky Notes,Stationery,310,0,37,273,110,4,In Stock
2025-11-03,P019,Sticky Notes,Stationery,273,0,41,232,110,4,In Stock
2025-11-04,P019,Sticky Notes,Stationery,232,0,38,194,110,4,In Stock
2025-11-05,P019,Sticky Notes,Stationery,194,0,42,152,110,4,Reorder Soon
2025-11-06,P019,Sticky Notes,Stationery,152,341,53,440,110,4,In Stock
2025-11-07,P019,Sticky Notes,Stationery,440,0,65,375,110,4,In Stock
2025-11-08,P019,Sticky Notes,Stationery,375,0,52,323,110,4,In Stock
2025-11-09,P019,Sticky Notes,Stationery,323,0,63,260,110,4,In Stock
2025-11-10,P019,Sticky Notes,Stationery,260,0,42,218,110,4,In Stock
2025-11-11,P019,Sticky Notes,Stationery,218,0,49,169,110,4,In Stock
2025-11-12,P019,Sticky Notes,Stationery,169,0,53,116,110,4,Reorder Soon
2025-11-13,P019,Sticky Notes,Stationery,116,363,44,435,110,4,In Stock
2025-11-14,P019,Sticky Notes,Stationery,435,0,39,396,110,4,In Stock
2025-11-15,P019,Sticky Notes,Stationery,396,0,46,350,110,4,In Stock
2025-11-16,P019,Sticky Notes,Stationery,350,0,73,277,110,4,In Stock
2025-11-17,P019,Sticky Notes,Stationery,277,0,42,235,110,4,In Stock
2025-11-18,P019,Sticky Notes,Stationery,235,0,46,189,110,4,In Stock
2025-11-19,P019,Sticky Notes,Stationery,189,0,58,131,110,4,Reorder Soon
2025-11-20,P019,Sticky Notes,Stationery,131,352,44,439,110,4,In Stock
2025-11-21,P019,Sticky Notes,Stationery,439,0,61,378,110,4,In Stock
2025-11-22,P019,Sticky Notes,Stationery,378,0,51,327,110,4,In Stock
2025-11-23,P019,Sticky Notes,Stationery,327,0,53,274,110,4,In Stock
2025-11-24,P019,Sticky Notes,Stationery,274,0,43,231,110,4,In Stock
2025-11-25,P019,Sticky Notes,Stationery,231,0,54,177,110,4,In Stock
2025-11-26,P019,Sticky Notes,Stationery,177,0,37,140,110,4,Reorder Soon
2025-11-27,P019,Sticky Notes,Stationery,140,356,47,449,110,4,In Stock
2025-11-28,P019,Sticky Notes,Stationery,449,0,43,406,110,4,In Stock
2025-11-29,P019,Sticky Notes,Stationery,406,0,41,365,110,4,In Stock
2025-11-30,P019,Sticky Notes,Stationery,365,0,56,309,110,4,In Stock
2025-12-01,P019,Sticky Notes,Stationery,309,0,47,262,110,4,In Stock
2025-12-02,P019,Sticky Notes,Stationery,262,0,49,213,110,4,In Stock
2025-12-03,P019,Sticky Notes,Stationery,213,324,105,432,110,4,In Stock
2025-12-04,P019,Sticky Notes,Stationery,432,0,44,388,110,4,In Stock
2025-12-05,P019,Sticky Notes,Stationery,388,0,55,333,110,4,In Stock
2025-12-06,P019,Sticky Notes,Stationery,333,0,53,280,110,4,In Stock
2025-12-07,P019,Sticky Notes,Stationery,280,0,63,217,110,4,In Stock
2025-12-08,P019,Sticky Notes,Stationery,217,0,44,173,110,4,In Stock
2025-12-09,P019,Sticky Notes,Stationery,173,0,44,129,110,4,Reorder Soon
2025-12-10,P019,Sticky Notes,Stationery,129,354,53,430,110,4,In Stock
2025-12-11,P019,Sticky Notes,Stationery,430,0,61,369,110,4,In Stock
2025-12-12,P019,Sticky Notes,Stationery,369,0,45,324,110,4,In Stock
2025-12-13,P019,Sticky Notes,Stationery,324,0,34,290,110,4,In Stock
2025-12-14,P019,Sticky Notes,Stationery,290,0,42,248,110,4,In Stock
2025-12-15,P019,Sticky Notes,Stationery,248,0,59,189,110,4,In Stock
2025-12-16,P019,Sticky Notes,Stationery,189,0,47,142,110,4,Reorder Soon
2025-12-17,P019,Sticky Notes,Stationery,142,357,63,436,110,4,In Stock
2025-12-18,P019,Sticky Notes,Stationery,436,0,41,395,110,4,In Stock
2025-12-19,P019,Sticky Notes,Stationery,395,0,53,342,110,4,In Stock
2025-12-20,P019,Sticky Notes,Stationery,342,0,56,286,110,4,In Stock
2025-12-21,P019,Sticky Notes,Stationery,286,0,41,245,110,4,In Stock
2025-12-22,P019,Sticky Notes,Stationery,245,0,39,206,110,4,In Stock
2025-12-23,P019,Sticky Notes,Stationery,206,0,48,158,110,4,Reorder Soon
2025-12-24,P019,Sticky Notes,Stationery,158,335,54,439,110,4,In Stock
2025-12-25,P019,Sticky Notes,Stationery,439,0,62,377,110,4,In Stock
2025-12-26,P019,Sticky Notes,Stationery,377,0,49,328,110,4,In Stock
2025-12-27,P019,Sticky Notes,Stationery,328,0,51,277,110,4,In Stock
2025-12-28,P019,Sticky Notes,Stationery,277,0,37,240,110,4,In Stock
2025-12-29,P019,Sticky Notes,Stationery,240,0,43,197,110,4,In Stock
2025-12-30,P019,Sticky Notes,Stationery,197,0,38,159,110,4,Reorder Soon
2025-12-31,P019,Sticky Notes,Stationery,159,326,53,432,110,4,In Stock
2024-01-01,P020,Toothbrush Pack,Personal Care,380,0,39,341,95,5,In Stock
2024-01-02,P020,Toothbrush Pack,Personal Care,341,0,50,291,95,5,In Stock
2024-01-03,P020,Toothbrush Pack,Personal Care,291,0,42,249,95,5,In Stock
2024-01-04,P020,Toothbrush Pack,Personal Care,249,0,36,213,95,5,In Stock
2024-01-05,P020,Toothbrush Pack,Personal Care,213,0,48,165,95,5,In Stock
2024-01-06,P020,Toothbrush Pack,Personal Care,165,0,63,102,95,5,Reorder Soon
2024-01-07,P020,Toothbrush Pack,Personal Care,102,412,35,479,95,5,In Stock
2024-01-08,P020,Toothbrush Pack,Personal Care,479,0,34,445,95,5,In Stock
2024-01-09,P020,Toothbrush Pack,Personal Care,445,0,36,409,95,5,In Stock
2024-01-10,P020,Toothbrush Pack,Personal Care,409,0,49,360,95,5,In Stock
2024-01-11,P020,Toothbrush Pack,Personal Care,360,0,54,306,95,5,In Stock
2024-01-12,P020,Toothbrush Pack,Personal Care,306,0,32,274,95,5,In Stock
2024-01-13,P020,Toothbrush Pack,Personal Care,274,0,65,209,95,5,In Stock
2024-01-14,P020,Toothbrush Pack,Personal Care,209,0,57,152,95,5,In Stock
2024-01-15,P020,Toothbrush Pack,Personal Care,152,0,39,113,95,5,Reorder Soon
2024-01-16,P020,Toothbrush Pack,Personal Care,113,405,45,473,95,5,In Stock
2024-01-17,P020,Toothbrush Pack,Personal Care,473,0,49,424,95,5,In Stock
2024-01-18,P020,Toothbrush Pack,Personal Care,424,0,36,388,95,5,In Stock
2024-01-19,P020,Toothbrush Pack,Personal Care,388,0,49,339,95,5,In Stock
2024-01-20,P020,Toothbrush Pack,Personal Care,339,0,44,295,95,5,In Stock
2024-01-21,P020,Toothbrush Pack,Personal Care,295,0,33,262,95,5,In Stock
2024-01-22,P020,Toothbrush Pack,Personal Care,262,0,46,216,95,5,In Stock
2024-01-23,P020,Toothbrush Pack,Personal Care,216,0,52,164,95,5,In Stock
2024-01-24,P020,Toothbrush Pack,Personal Care,164,0,44,120,95,5,Reorder Soon
2024-01-25,P020,Toothbrush Pack,Personal Care,120,399,35,484,95,5,In Stock
2024-01-26,P020,Toothbrush Pack,Personal Care,484,0,45,439,95,5,In Stock
2024-01-27,P020,Toothbrush Pack,Personal Care,439,0,46,393,95,5,In Stock
2024-01-28,P020,Toothbrush Pack,Personal Care,393,0,47,346,95,5,In Stock
2024-01-29,P020,Toothbrush Pack,Personal Care,346,0,31,315,95,5,In Stock
2024-01-30,P020,Toothbrush Pack,Personal Care,315,0,32,283,95,5,In Stock
2024-01-31,P020,Toothbrush Pack,Personal Care,283,0,38,245,95,5,In Stock
2024-02-01,P020,Toothbrush Pack,Personal Care,245,0,47,198,95,5,In Stock
2024-02-02,P020,Toothbrush Pack,Personal Care,198,0,46,152,95,5,In Stock
2024-02-03,P020,Toothbrush Pack,Personal Care,152,0,51,101,95,5,Reorder Soon
2024-02-04,P020,Toothbrush Pack,Personal Care,101,426,48,479,95,5,In Stock
2024-02-05,P020,Toothbrush Pack,Personal Care,479,0,47,432,95,5,In Stock
2024-02-06,P020,Toothbrush Pack,Personal Care,432,0,43,389,95,5,In Stock
2024-02-07,P020,Toothbrush Pack,Personal Care,389,0,41,348,95,5,In Stock
2024-02-08,P020,Toothbrush Pack,Personal Care,348,0,46,302,95,5,In Stock
2024-02-09,P020,Toothbrush Pack,Personal Care,302,0,34,268,95,5,In Stock
2024-02-10,P020,Toothbrush Pack,Personal Care,268,0,38,230,95,5,In Stock
2024-02-11,P020,Toothbrush Pack,Personal Care,230,0,35,195,95,5,In Stock
2024-02-12,P020,Toothbrush Pack,Personal Care,195,0,43,152,95,5,In Stock
2024-02-13,P020,Toothbrush Pack,Personal Care,152,0,34,118,95,5,Reorder Soon
2024-02-14,P020,Toothbrush Pack,Personal Care,118,393,27,484,95,5,In Stock
2024-02-15,P020,Toothbrush Pack,Personal Care,484,0,33,451,95,5,In Stock
2024-02-16,P020,Toothbrush Pack,Personal Care,451,0,52,399,95,5,In Stock
2024-02-17,P020,Toothbrush Pack,Personal Care,399,0,45,354,95,5,In Stock
2024-02-18,P020,Toothbrush Pack,Personal Care,354,0,51,303,95,5,In Stock
2024-02-19,P020,Toothbrush Pack,Personal Care,303,0,32,271,95,5,In Stock
2024-02-20,P020,Toothbrush Pack,Personal Care,271,0,45,226,95,5,In Stock
2024-02-21,P020,Toothbrush Pack,Personal Care,226,0,34,192,95,5,In Stock
2024-02-22,P020,Toothbrush Pack,Personal Care,192,0,45,147,95,5,In Stock
2024-02-23,P020,Toothbrush Pack,Personal Care,147,0,26,121,95,5,Reorder Soon
2024-02-24,P020,Toothbrush Pack,Personal Care,121,396,51,466,95,5,In Stock
2024-02-25,P020,Toothbrush Pack,Personal Care,466,0,48,418,95,5,In Stock
2024-02-26,P020,Toothbrush Pack,Personal Care,418,0,42,376,95,5,In Stock
2024-02-27,P020,Toothbrush Pack,Personal Care,376,0,52,324,95,5,In Stock
2024-02-28,P020,Toothbrush Pack,Personal Care,324,0,48,276,95,5,In Stock
2024-02-29,P020,Toothbrush Pack,Personal Care,276,0,37,239,95,5,In Stock
2024-03-01,P020,Toothbrush Pack,Personal Care,239,0,34,205,95,5,In Stock
2024-03-02,P020,Toothbrush Pack,Personal Care,205,0,61,144,95,5,In Stock
2024-03-03,P020,Toothbrush Pack,Personal Care,144,0,39,105,95,5,Reorder Soon
2024-03-04,P020,Toothbrush Pack,Personal Care,105,415,41,479,95,5,In Stock
2024-03-05,P020,Toothbrush Pack,Personal Care,479,0,36,443,95,5,In Stock
2024-03-06,P020,Toothbrush Pack,Personal Care,443,0,47,396,95,5,In Stock
2024-03-07,P020,Toothbrush Pack,Personal Care,396,0,36,360,95,5,In Stock
2024-03-08,P020,Toothbrush Pack,Personal Care,360,0,42,318,95,5,In Stock
2024-03-09,P020,Toothbrush Pack,Personal Care,318,0,47,271,95,5,In Stock
2024-03-10,P020,Toothbrush Pack,Personal Care,271,0,40,231,95,5,In Stock
2024-03-11,P020,Toothbrush Pack,Personal Care,231,0,45,186,95,5,In Stock
2024-03-12,P020,Toothbrush Pack,Personal Care,186,0,53,133,95,5,Reorder Soon
2024-03-13,P020,Toothbrush Pack,Personal Care,133,383,44,472,95,5,In Stock
2024-03-14,P020,Toothbrush Pack,Personal Care,472,0,47,425,95,5,In Stock
2024-03-15,P020,Toothbrush Pack,Personal Care,425,0,40,385,95,5,In Stock
2024-03-16,P020,Toothbrush Pack,Personal Care,385,0,41,344,95,5,In Stock
2024-03-17,P020,Toothbrush Pack,Personal Care,344,0,36,308,95,5,In Stock
2024-03-18,P020,Toothbrush Pack,Personal Care,308,0,54,254,95,5,In Stock
2024-03-19,P020,Toothbrush Pack,Personal Care,254,0,32,222,95,5,In Stock
2024-03-20,P020,Toothbrush Pack,Personal Care,222,0,34,188,95,5,In Stock
2024-03-21,P020,Toothbrush Pack,Personal Care,188,0,33,155,95,5,In Stock
2024-03-22,P020,Toothbrush Pack,Personal Care,155,0,39,116,95,5,Reorder Soon
2024-03-23,P020,Toothbrush Pack,Personal Care,116,399,46,469,95,5,In Stock
2024-03-24,P020,Toothbrush Pack,Personal Care,469,0,37,432,95,5,In Stock
2024-03-25,P020,Toothbrush Pack,Personal Care,432,0,54,378,95,5,In Stock
2024-03-26,P020,Toothbrush Pack,Personal Care,378,0,34,344,95,5,In Stock
2024-03-27,P020,Toothbrush Pack,Personal Care,344,0,43,301,95,5,In Stock
2024-03-28,P020,Toothbrush Pack,Personal Care,301,0,60,241,95,5,In Stock
2024-03-29,P020,Toothbrush Pack,Personal Care,241,0,42,199,95,5,In Stock
2024-03-30,P020,Toothbrush Pack,Personal Care,199,0,46,153,95,5,In Stock
2024-03-31,P020,Toothbrush Pack,Personal Care,153,0,46,107,95,5,Reorder Soon
2024-04-01,P020,Toothbrush Pack,Personal Care,107,406,45,468,95,5,In Stock
2024-04-02,P020,Toothbrush Pack,Personal Care,468,0,42,426,95,5,In Stock
2024-04-03,P020,Toothbrush Pack,Personal Care,426,0,27,399,95,5,In Stock
2024-04-04,P020,Toothbrush Pack,Personal Care,399,0,40,359,95,5,In Stock
2024-04-05,P020,Toothbrush Pack,Personal Care,359,0,49,310,95,5,In Stock
2024-04-06,P020,Toothbrush Pack,Personal Care,310,0,58,252,95,5,In Stock
2024-04-07,P020,Toothbrush Pack,Personal Care,252,0,40,212,95,5,In Stock
2024-04-08,P020,Toothbrush Pack,Personal Care,212,0,54,158,95,5,In Stock
2024-04-09,P020,Toothbrush Pack,Personal Care,158,0,36,122,95,5,Reorder Soon
2024-04-10,P020,Toothbrush Pack,Personal Care,122,392,45,469,95,5,In Stock
2024-04-11,P020,Toothbrush Pack,Personal Care,469,0,45,424,95,5,In Stock
2024-04-12,P020,Toothbrush Pack,Personal Care,424,0,37,387,95,5,In Stock
2024-04-13,P020,Toothbrush Pack,Personal Care,387,0,35,352,95,5,In Stock
2024-04-14,P020,Toothbrush Pack,Personal Care,352,0,45,307,95,5,In Stock
2024-04-15,P020,Toothbrush Pack,Personal Care,307,0,43,264,95,5,In Stock
2024-04-16,P020,Toothbrush Pack,Personal Care,264,0,50,214,95,5,In Stock
2024-04-17,P020,Toothbrush Pack,Personal Care,214,0,53,161,95,5,In Stock
2024-04-18,P020,Toothbrush Pack,Personal Care,161,0,43,118,95,5,Reorder Soon
2024-04-19,P020,Toothbrush Pack,Personal Care,118,395,47,466,95,5,In Stock
2024-04-20,P020,Toothbrush Pack,Personal Care,466,0,51,415,95,5,In Stock
2024-04-21,P020,Toothbrush Pack,Personal Care,415,0,40,375,95,5,In Stock
2024-04-22,P020,Toothbrush Pack,Personal Care,375,0,47,328,95,5,In Stock
2024-04-23,P020,Toothbrush Pack,Personal Care,328,0,40,288,95,5,In Stock
2024-04-24,P020,Toothbrush Pack,Personal Care,288,0,39,249,95,5,In Stock
2024-04-25,P020,Toothbrush Pack,Personal Care,249,0,37,212,95,5,In Stock
2024-04-26,P020,Toothbrush Pack,Personal Care,212,0,38,174,95,5,In Stock
2024-04-27,P020,Toothbrush Pack,Personal Care,174,0,45,129,95,5,Reorder Soon
2024-04-28,P020,Toothbrush Pack,Personal Care,129,388,43,474,95,5,In Stock
2024-04-29,P020,Toothbrush Pack,Personal Care,474,0,41,433,95,5,In Stock
2024-04-30,P020,Toothbrush Pack,Personal Care,433,0,40,393,95,5,In Stock
2024-05-01,P020,Toothbrush Pack,Personal Care,393,0,34,359,95,5,In Stock
2024-05-02,P020,Toothbrush Pack,Personal Care,359,0,39,320,95,5,In Stock
2024-05-03,P020,Toothbrush Pack,Personal Care,320,0,35,285,95,5,In Stock
2024-05-04,P020,Toothbrush Pack,Personal Care,285,0,41,244,95,5,In Stock
2024-05-05,P020,Toothbrush Pack,Personal Care,244,0,40,204,95,5,In Stock
2024-05-06,P020,Toothbrush Pack,Personal Care,204,0,45,159,95,5,In Stock
2024-05-07,P020,Toothbrush Pack,Personal Care,159,0,48,111,95,5,Reorder Soon
2024-05-08,P020,Toothbrush Pack,Personal Care,111,411,41,481,95,5,In Stock
2024-05-09,P020,Toothbrush Pack,Personal Care,481,0,47,434,95,5,In Stock
2024-05-10,P020,Toothbrush Pack,Personal Care,434,0,35,399,95,5,In Stock
2024-05-11,P020,Toothbrush Pack,Personal Care,399,0,64,335,95,5,In Stock
2024-05-12,P020,Toothbrush Pack,Personal Care,335,0,53,282,95,5,In Stock
2024-05-13,P020,Toothbrush Pack,Personal Care,282,0,35,247,95,5,In Stock
2024-05-14,P020,Toothbrush Pack,Personal Care,247,0,41,206,95,5,In Stock
2024-05-15,P020,Toothbrush Pack,Personal Care,206,0,48,158,95,5,In Stock
2024-05-16,P020,Toothbrush Pack,Personal Care,158,0,33,125,95,5,Reorder Soon
2024-05-17,P020,Toothbrush Pack,Personal Care,125,0,27,98,95,5,Reorder Soon
2024-05-18,P020,Toothbrush Pack,Personal Care,98,421,45,474,95,5,In Stock
2024-05-19,P020,Toothbrush Pack,Personal Care,474,0,36,438,95,5,In Stock
2024-05-20,P020,Toothbrush Pack,Personal Care,438,0,39,399,95,5,In Stock
2024-05-21,P020,Toothbrush Pack,Personal Care,399,0,40,359,95,5,In Stock
2024-05-22,P020,Toothbrush Pack,Personal Care,359,0,39,320,95,5,In Stock
2024-05-23,P020,Toothbrush Pack,Personal Care,320,0,30,290,95,5,In Stock
2024-05-24,P020,Toothbrush Pack,Personal Care,290,0,44,246,95,5,In Stock
2024-05-25,P020,Toothbrush Pack,Personal Care,246,0,59,187,95,5,In Stock
2024-05-26,P020,Toothbrush Pack,Personal Care,187,0,44,143,95,5,In Stock
2024-05-27,P020,Toothbrush Pack,Personal Care,143,381,57,467,95,5,In Stock
2024-05-28,P020,Toothbrush Pack,Personal Care,467,0,28,439,95,5,In Stock
2024-05-29,P020,Toothbrush Pack,Personal Care,439,0,37,402,95,5,In Stock
2024-05-30,P020,Toothbrush Pack,Personal Care,402,0,55,347,95,5,In Stock
2024-05-31,P020,Toothbrush Pack,Personal Care,347,0,37,310,95,5,In Stock
2024-06-01,P020,Toothbrush Pack,Personal Care,310,0,46,264,95,5,In Stock
2024-06-02,P020,Toothbrush Pack,Personal Care,264,0,44,220,95,5,In Stock
2024-06-03,P020,Toothbrush Pack,Personal Care,220,0,40,180,95,5,In Stock
2024-06-04,P020,Toothbrush Pack,Personal Care,180,0,49,131,95,5,Reorder Soon
2024-06-05,P020,Toothbrush Pack,Personal Care,131,390,42,479,95,5,In Stock
2024-06-06,P020,Toothbrush Pack,Personal Care,479,0,47,432,95,5,In Stock
2024-06-07,P020,Toothbrush Pack,Personal Care,432,0,55,377,95,5,In Stock
2024-06-08,P020,Toothbrush Pack,Personal Care,377,0,51,326,95,5,In Stock
2024-06-09,P020,Toothbrush Pack,Personal Care,326,0,88,238,95,5,In Stock
2024-06-10,P020,Toothbrush Pack,Personal Care,238,0,42,196,95,5,In Stock
2024-06-11,P020,Toothbrush Pack,Personal Care,196,0,40,156,95,5,In Stock
2024-06-12,P020,Toothbrush Pack,Personal Care,156,0,35,121,95,5,Reorder Soon
2024-06-13,P020,Toothbrush Pack,Personal Care,121,403,56,468,95,5,In Stock
2024-06-14,P020,Toothbrush Pack,Personal Care,468,0,43,425,95,5,In Stock
2024-06-15,P020,Toothbrush Pack,Personal Care,425,0,47,378,95,5,In Stock
2024-06-16,P020,Toothbrush Pack,Personal Care,378,0,40,338,95,5,In Stock
2024-06-17,P020,Toothbrush Pack,Personal Care,338,0,52,286,95,5,In Stock
2024-06-18,P020,Toothbrush Pack,Personal Care,286,0,35,251,95,5,In Stock
2024-06-19,P020,Toothbrush Pack,Personal Care,251,0,37,214,95,5,In Stock
2024-06-20,P020,Toothbrush Pack,Personal Care,214,0,50,164,95,5,In Stock
2024-06-21,P020,Toothbrush Pack,Personal Care,164,0,40,124,95,5,Reorder Soon
2024-06-22,P020,Toothbrush Pack,Personal Care,124,401,42,483,95,5,In Stock
2024-06-23,P020,Toothbrush Pack,Personal Care,483,0,41,442,95,5,In Stock
2024-06-24,P020,Toothbrush Pack,Personal Care,442,0,49,393,95,5,In Stock
2024-06-25,P020,Toothbrush Pack,Personal Care,393,0,44,349,95,5,In Stock
2024-06-26,P020,Toothbrush Pack,Personal Care,349,0,45,304,95,5,In Stock
2024-06-27,P020,Toothbrush Pack,Personal Care,304,0,48,256,95,5,In Stock
2024-06-28,P020,Toothbrush Pack,Personal Care,256,0,56,200,95,5,In Stock
2024-06-29,P020,Toothbrush Pack,Personal Care,200,0,34,166,95,5,In Stock
2024-06-30,P020,Toothbrush Pack,Personal Care,166,0,34,132,95,5,Reorder Soon
2024-07-01,P020,Toothbrush Pack,Personal Care,132,383,43,472,95,5,In Stock
2024-07-02,P020,Toothbrush Pack,Personal Care,472,0,37,435,95,5,In Stock
2024-07-03,P020,Toothbrush Pack,Personal Care,435,0,49,386,95,5,In Stock
2024-07-04,P020,Toothbrush Pack,Personal Care,386,0,49,337,95,5,In Stock
2024-07-05,P020,Toothbrush Pack,Personal Care,337,0,42,295,95,5,In Stock
2024-07-06,P020,Toothbrush Pack,Personal Care,295,0,40,255,95,5,In Stock
2024-07-07,P020,Toothbrush Pack,Personal Care,255,0,36,219,95,5,In Stock
2024-07-08,P020,Toothbrush Pack,Personal Care,219,0,35,184,95,5,In Stock
2024-07-09,P020,Toothbrush Pack,Personal Care,184,0,42,142,95,5,Reorder Soon
2024-07-10,P020,Toothbrush Pack,Personal Care,142,386,63,465,95,5,In Stock
2024-07-11,P020,Toothbrush Pack,Personal Care,465,0,39,426,95,5,In Stock
2024-07-12,P020,Toothbrush Pack,Personal Care,426,0,41,385,95,5,In Stock
2024-07-13,P020,Toothbrush Pack,Personal Care,385,0,36,349,95,5,In Stock
2024-07-14,P020,Toothbrush Pack,Personal Care,349,0,40,309,95,5,In Stock
2024-07-15,P020,Toothbrush Pack,Personal Care,309,0,47,262,95,5,In Stock
2024-07-16,P020,Toothbrush Pack,Personal Care,262,0,41,221,95,5,In Stock
2024-07-17,P020,Toothbrush Pack,Personal Care,221,0,37,184,95,5,In Stock
2024-07-18,P020,Toothbrush Pack,Personal Care,184,0,51,133,95,5,Reorder Soon
2024-07-19,P020,Toothbrush Pack,Personal Care,133,388,50,471,95,5,In Stock
2024-07-20,P020,Toothbrush Pack,Personal Care,471,0,61,410,95,5,In Stock
2024-07-21,P020,Toothbrush Pack,Personal Care,410,0,39,371,95,5,In Stock
2024-07-22,P020,Toothbrush Pack,Personal Care,371,0,50,321,95,5,In Stock
2024-07-23,P020,Toothbrush Pack,Personal Care,321,0,47,274,95,5,In Stock
2024-07-24,P020,Toothbrush Pack,Personal Care,274,0,44,230,95,5,In Stock
2024-07-25,P020,Toothbrush Pack,Personal Care,230,0,54,176,95,5,In Stock
2024-07-26,P020,Toothbrush Pack,Personal Care,176,0,45,131,95,5,Reorder Soon
2024-07-27,P020,Toothbrush Pack,Personal Care,131,391,40,482,95,5,In Stock
2024-07-28,P020,Toothbrush Pack,Personal Care,482,0,42,440,95,5,In Stock
2024-07-29,P020,Toothbrush Pack,Personal Care,440,0,32,408,95,5,In Stock
2024-07-30,P020,Toothbrush Pack,Personal Care,408,0,46,362,95,5,In Stock
2024-07-31,P020,Toothbrush Pack,Personal Care,362,0,54,308,95,5,In Stock
2024-08-01,P020,Toothbrush Pack,Personal Care,308,0,45,263,95,5,In Stock
2024-08-02,P020,Toothbrush Pack,Personal Care,263,0,44,219,95,5,In Stock
2024-08-03,P020,Toothbrush Pack,Personal Care,219,0,51,168,95,5,In Stock
2024-08-04,P020,Toothbrush Pack,Personal Care,168,0,50,118,95,5,Reorder Soon
2024-08-05,P020,Toothbrush Pack,Personal Care,118,417,51,484,95,5,In Stock
2024-08-06,P020,Toothbrush Pack,Personal Care,484,0,43,441,95,5,In Stock
2024-08-07,P020,Toothbrush Pack,Personal Care,441,0,46,395,95,5,In Stock
2024-08-08,P020,Toothbrush Pack,Personal Care,395,0,42,353,95,5,In Stock
2024-08-09,P020,Toothbrush Pack,Personal Care,353,0,34,319,95,5,In Stock
